,id,label
4775,36738,0
4776,36739,0
4777,36740,0
4778,36741,0
4779,36742,0
4780,36743,0
4781,36744,0
4782,36745,0
4783,36746,0
4784,36747,0
4785,36748,1
4786,36749,0
4787,36750,0
4788,36751,0
4789,36752,0
4790,36753,0
4791,36754,0
4792,36755,0
4793,36756,0
4794,36757,0
4795,36758,1
4796,36759,0
4797,36760,0
4798,36761,0
4799,36762,0
4800,36763,0
4801,36764,0
4802,36765,0
4803,36766,1
4804,36767,0
4805,36768,0
4806,36769,0
4807,36770,0
4808,36771,0
4809,36772,0
4810,36773,0
4811,36774,0
4812,36775,0
4813,36776,0
4814,36777,0
4815,36778,0
4816,36779,0
4817,36780,0
4818,36781,0
4819,36782,0
4820,36783,0
4821,36784,0
4822,36785,0
4823,36786,0
4824,36787,0
4825,36788,0
4826,36789,0
4827,36790,0
4828,36791,0
4829,36792,0
4830,36793,0
4831,36794,0
4832,36795,0
4833,36796,1
4834,36797,0
4835,36798,0
4836,36799,0
4837,36800,0
4838,36801,0
4839,36802,1
4840,36803,0
4841,36804,0
4842,36805,0
4843,36806,0
4844,36807,0
4845,36808,0
4846,36809,0
4847,36810,0
4848,36811,0
4849,36812,0
4850,36813,0
4851,36814,0
4852,36815,0
4853,36816,0
4854,36817,0
4855,36818,0
4856,36819,0
4857,36820,0
4858,36821,0
4859,36822,0
4860,36823,0
4861,36824,0
4862,36825,0
4863,36826,0
4864,36827,0
4865,36828,0
4866,36829,0
4867,36830,0
4868,36831,0
4869,36832,0
4870,36833,1
4871,36834,0
4872,36835,0
4873,36836,0
4874,36837,0
4875,36838,0
4876,36839,0
4877,36840,0
4878,36841,0
4879,36842,0
4880,36843,0
4881,36844,0
4882,36845,0
4883,36846,0
4884,36847,0
4885,36848,0
4886,36849,0
4887,36850,0
4888,36851,0
4889,36852,0
4890,36853,0
4891,36854,0
4892,36855,0
4893,36856,0
4894,36857,0
4895,36858,0
4896,36859,0
4897,36860,0
4898,36861,0
4899,36862,0
4900,36863,0
4901,36864,0
4902,36865,0
4903,36866,0
4904,36867,0
4905,36868,0
4906,36869,0
4907,36870,0
4908,36871,0
4909,36872,0
4910,36873,0
4911,36874,0
4912,36875,0
4913,36876,0
4914,36877,0
4915,36878,0
4916,36879,0
4917,36880,0
4918,36881,0
4919,36882,0
4920,36883,0
4921,36884,0
4922,36885,0
4923,36886,0
4924,36887,0
4925,36888,0
4926,36889,0
4927,36890,1
4928,36891,0
4929,36892,0
4930,36893,0
4931,36894,0
4932,36895,0
4933,36896,0
4934,36897,0
4935,36898,1
4936,36899,0
4937,36900,0
4938,36901,0
4939,36902,0
4940,36903,0
4941,36904,0
4942,36905,0
4943,36906,1
4944,36907,0
4945,36908,0
4946,36909,0
4947,36910,0
4948,36911,0
4949,36912,0
4950,36913,0
4951,36914,0
4952,36915,1
4953,36916,0
4954,36917,0
4955,36918,0
4956,36919,0
4957,36920,0
4958,36921,0
4959,36922,0
4960,36923,0
4961,36924,0
4962,36925,0
4963,36926,0
4964,36927,0
4965,36928,0
4966,36929,0
4967,36930,0
4968,36931,0
4969,36932,0
4970,36933,0
4971,36934,0
4972,36935,0
4973,36936,0
4974,36937,0
4975,36938,0
4976,36939,0
4977,36940,0
4978,36941,0
4979,36942,0
4980,36943,0
4981,36944,0
4982,36945,0
4983,36946,0
4984,36947,0
4985,36948,0
4986,36949,0
4987,36950,1
4988,36951,0
4989,36952,0
4990,36953,0
4991,36954,0
4992,36955,0
4993,36956,0
4994,36957,0
4995,36958,0
4996,36959,0
4997,36960,0
4998,36961,0
4999,36962,0
5000,36963,0
5001,36964,0
5002,36965,0
5003,36966,0
5004,36967,0
5005,36968,1
5006,36969,0
5007,36970,0
5008,36971,0
5009,36972,0
5010,36973,0
5011,36974,0
5012,36975,0
5013,36976,0
5014,36977,0
5015,36978,0
5016,36979,0
5017,36980,1
5018,36981,0
5019,36982,1
5020,36983,0
5021,36984,1
5022,36985,0
5023,36986,0
5024,36987,0
5025,36988,0
5026,36989,0
5027,36990,0
5028,36991,0
5029,36992,0
5030,36993,0
5031,36994,0
5032,36995,0
5033,36996,0
5034,36997,0
5035,36998,0
5036,36999,0
5037,37000,0
5038,37001,0
5039,37002,1
5040,37003,0
5041,37004,0
5042,37005,0
5043,37006,0
5044,37007,0
5045,37008,0
5046,37009,0
5047,37010,0
5048,37011,0
5049,37012,0
5050,37013,0
5051,37014,1
5052,37015,0
5053,37016,0
5054,37017,0
5055,37018,0
5056,37019,0
5057,37020,0
5058,37021,1
5059,37022,0
5060,37023,0
5061,37024,0
5062,37025,0
5063,37026,0
5064,37027,0
5065,37028,0
5066,37029,0
5067,37030,0
5068,37031,1
5069,37032,0
5070,37033,0
5071,37034,0
5072,37035,0
5073,37036,0
5074,37037,0
5075,37038,0
5076,37039,0
5077,37040,0
5078,37041,0
5079,37042,0
5080,37043,0
5081,37044,0
5082,37045,0
5083,37046,0
5084,37047,0
5085,37048,0
5086,37049,0
5087,37050,0
5088,37051,0
5089,37052,0
5090,37053,0
5091,37054,0
5092,37055,0
5093,37056,0
5094,37057,0
5095,37058,0
5096,37059,0
5097,37060,0
5098,37061,0
5099,37062,0
5100,37063,0
5101,37064,0
5102,37065,0
5103,37066,0
5104,37067,0
5105,37068,0
5106,37069,0
5107,37070,0
5108,37071,0
5109,37072,1
5110,37073,0
5111,37074,0
5112,37075,0
5113,37076,0
5114,37077,0
5115,37078,0
5116,37079,0
5117,37080,1
5118,37081,0
5119,37082,0
5120,37083,0
5121,37084,0
5122,37085,0
5123,37086,0
5124,37087,0
5125,37088,0
5126,37089,0
5127,37090,0
5128,37091,1
5129,37092,0
5130,37093,0
5131,37094,0
5132,37095,0
5133,37096,0
5134,37097,0
5135,37098,0
5136,37099,0
5137,37100,0
5138,37101,0
5139,37102,0
5140,37103,0
5141,37104,0
5142,37105,0
5143,37106,0
5144,37107,0
5145,37108,0
5146,37109,0
5147,37110,0
5148,37111,0
5149,37112,0
5150,37113,0
5151,37114,0
5152,37115,0
5153,37116,0
5154,37117,0
5155,37118,0
5156,37119,0
5157,37120,0
5158,37121,0
5159,37122,0
5160,37123,0
5161,37124,0
5162,37125,0
5163,37126,0
5164,37127,0
5165,37128,0
5166,37129,0
5167,37130,0
5168,37131,0
5169,37132,1
5170,37133,0
5171,37134,0
5172,37135,0
5173,37136,0
5174,37137,0
5175,37138,0
5176,37139,0
5177,37140,0
5178,37141,0
5179,37142,0
5180,37143,0
5181,37144,1
5182,37145,0
5183,37146,0
5184,37147,0
5185,37148,0
5186,37149,0
5187,37150,0
5188,37151,0
5189,37152,0
5190,37153,0
5191,37154,0
5192,37155,0
5193,37156,0
5194,37157,0
5195,37158,0
5196,37159,0
5197,37160,0
5198,37161,0
5199,37162,0
5200,37163,0
5201,37164,0
5202,37165,0
5203,37166,0
5204,37167,0
5205,37168,0
5206,37169,0
5207,37170,0
5208,37171,0
5209,37172,0
5210,37173,0
5211,37174,0
5212,37175,0
5213,37176,0
5214,37177,0
5215,37178,0
5216,37179,0
5217,37180,0
5218,37181,0
5219,37182,0
5220,37183,0
5221,37184,0
5222,37185,0
5223,37186,0
5224,37187,0
5225,37188,0
5226,37189,1
5227,37190,0
5228,37191,0
5229,37192,0
5230,37193,0
5231,37194,0
5232,37195,0
5233,37196,0
5234,37197,0
5235,37198,0
5236,37199,0
5237,37200,0
5238,37201,0
5239,37202,0
5240,37203,0
5241,37204,1
5242,37205,1
5243,37206,0
5244,37207,0
5245,37208,0
5246,37209,0
5247,37210,0
5248,37211,0
5249,37212,0
5250,37213,0
5251,37214,1
5252,37215,0
5253,37216,0
5254,37217,0
5255,37218,0
5256,37219,0
5257,37220,0
5258,37221,0
5259,37222,0
5260,37223,0
5261,37224,0
5262,37225,0
5263,37226,0
5264,37227,0
5265,37228,0
5266,37229,0
5267,37230,0
5268,37231,0
5269,37232,0
5270,37233,0
5271,37234,0
5272,37235,0
5273,37236,0
5274,37237,0
5275,37238,0
5276,37239,0
5277,37240,0
5278,37241,0
5279,37242,0
5280,37243,0
5281,37244,0
5282,37245,0
5283,37246,0
5284,37247,1
5285,37248,1
5286,37249,1
5287,37250,1
5288,37251,0
5289,37252,0
5290,37253,0
5291,37254,0
5292,37255,0
5293,37256,0
5294,37257,0
5295,37258,0
5296,37259,0
5297,37260,0
5298,37261,0
5299,37262,0
5300,37263,0
5301,37264,0
5302,37265,0
5303,37266,0
5304,37267,0
5305,37268,0
5306,37269,0
5307,37270,0
5308,37271,0
5309,37272,0
5310,37273,0
5311,37274,0
5312,37275,0
5313,37276,0
5314,37277,0
5315,37278,0
5316,37279,1
5317,37280,0
5318,37281,1
5319,37282,0
5320,37283,0
5321,37284,0
5322,37285,0
5323,37286,0
5324,37287,0
5325,37288,0
5326,37289,0
5327,37290,0
5328,37291,1
5329,37292,1
5330,37293,0
5331,37294,0
5332,37295,0
5333,37296,0
5334,37297,0
5335,37298,0
5336,37299,0
5337,37300,0
5338,37301,0
5339,37302,0
5340,37303,0
5341,37304,0
5342,37305,0
5343,37306,0
5344,37307,0
5345,37308,0
5346,37309,0
5347,37310,0
5348,37311,0
5349,37312,0
5350,37313,0
5351,37314,1
5352,37315,0
5353,37316,1
5354,37317,1
5355,37318,0
5356,37319,0
5357,37320,0
5358,37321,1
5359,37322,0
5360,37323,0
5361,37324,0
5362,37325,0
5363,37326,0
5364,37327,0
5365,37328,0
5366,37329,0
5367,37330,0
5368,37331,0
5369,37332,0
5370,37333,1
5371,37334,0
5372,37335,0
5373,37336,0
5374,37337,0
5375,37338,0
5376,37339,0
5377,37340,0
5378,37341,0
5379,37342,0
5380,37343,0
5381,37344,0
5382,37345,0
5383,37346,0
5384,37347,0
5385,37348,0
5386,37349,0
5387,37350,0
5388,37351,0
5389,37352,0
5390,37353,0
5391,37354,0
5392,37355,0
5393,37356,0
5394,37357,0
5395,37358,0
5396,37359,0
5397,37360,0
5398,37361,0
5399,37362,0
5400,37363,0
5401,37364,0
5402,37365,0
5403,37366,0
5404,37367,0
5405,37368,0
5406,37369,0
5407,37370,0
5408,37371,0
5409,37372,1
5410,37373,0
5411,37374,0
5412,37375,0
5413,37376,1
5414,37377,0
5415,37378,0
5416,37379,0
5417,37380,0
5418,37381,0
5419,37382,0
5420,37383,0
5421,37384,0
5422,37385,0
5423,37386,0
5424,37387,0
5425,37388,0
5426,37389,0
5427,37390,0
5428,37391,0
5429,37392,0
5430,37393,0
5431,37394,0
5432,37395,0
5433,37396,0
5434,37397,0
5435,37398,0
5436,37399,0
5437,37400,0
5438,37401,0
5439,37402,0
5440,37403,0
5441,37404,0
5442,37405,1
5443,37406,0
5444,37407,0
5445,37408,0
5446,37409,0
5447,37410,0
5448,37411,0
5449,37412,0
5450,37413,0
5451,37414,0
5452,37415,0
5453,37416,0
5454,37417,1
5455,37418,1
5456,37419,0
5457,37420,0
5458,37421,1
5459,37422,0
5460,37423,0
5461,37424,0
5462,37425,0
5463,37426,0
5464,37427,0
5465,37428,0
5466,37429,0
5467,37430,0
5468,37431,0
5469,37432,0
5470,37433,0
5471,37434,0
5472,37435,0
5473,37436,0
5474,37437,0
5475,37438,0
5476,37439,1
5477,37440,0
5478,37441,0
5479,37442,0
5480,37443,0
5481,37444,0
5482,37445,0
5483,37446,0
5484,37447,1
5485,37448,0
5486,37449,0
5487,37450,0
5488,37451,0
5489,37452,0
5490,37453,0
5491,37454,1
5492,37455,0
5493,37456,0
5494,37457,0
5495,37458,0
5496,37459,0
5497,37460,0
5498,37461,0
5499,37462,0
5500,37463,0
5501,37464,0
5502,37465,0
5503,37466,0
5504,37467,0
5505,37468,0
5506,37469,0
5507,37470,0
5508,37471,0
5509,37472,0
5510,37473,0
5511,37474,0
5512,37475,0
5513,37476,0
5514,37477,0
5515,37478,0
5516,37479,0
5517,37480,0
5518,37481,0
5519,37482,0
5520,37483,0
5521,37484,0
5522,37485,0
5523,37486,0
5524,37487,0
5525,37488,0
5526,37489,0
5527,37490,0
5528,37491,0
5529,37492,0
5530,37493,0
5531,37494,0
5532,37495,1
5533,37496,0
5534,37497,0
5535,37498,0
5536,37499,0
5537,37500,0
5538,37501,0
5539,37502,1
5540,37503,0
5541,37504,0
5542,37505,0
5543,37506,0
5544,37507,0
5545,37508,0
5546,37509,0
5547,37510,0
5548,37511,0
5549,37512,0
5550,37513,0
5551,37514,1
5552,37515,0
5553,37516,0
5554,37517,0
5555,37518,0
5556,37519,0
5557,37520,0
5558,37521,0
5559,37522,0
5560,37523,0
5561,37524,0
5562,37525,0
5563,37526,0
5564,37527,0
5565,37528,0
5566,37529,0
5567,37530,0
5568,37531,0
5569,37532,0
5570,37533,0
5571,37534,0
5572,37535,0
5573,37536,0
5574,37537,0
5575,37538,0
5576,37539,1
5577,37540,0
5578,37541,0
5579,37542,0
5580,37543,0
5581,37544,0
5582,37545,0
5583,37546,0
5584,37547,0
5585,37548,0
5586,37549,0
5587,37550,0
5588,37551,0
5589,37552,0
5590,37553,0
5591,37554,0
5592,37555,0
5593,37556,0
5594,37557,0
5595,37558,0
5596,37559,0
5597,37560,0
5598,37561,0
5599,37562,0
5600,37563,0
5601,37564,0
5602,37565,0
5603,37566,1
5604,37567,0
5605,37568,0
5606,37569,0
5607,37570,0
5608,37571,0
5609,37572,0
5610,37573,0
5611,37574,0
5612,37575,0
5613,37576,0
5614,37577,1
5615,37578,0
5616,37579,0
5617,37580,0
5618,37581,0
5619,37582,0
5620,37583,1
5621,37584,0
5622,37585,0
5623,37586,0
5624,37587,0
5625,37588,0
5626,37589,0
5627,37590,0
5628,37591,0
5629,37592,0
5630,37593,0
5631,37594,0
5632,37595,0
5633,37596,0
5634,37597,0
5635,37598,0
5636,37599,1
5637,37600,0
5638,37601,0
5639,37602,0
5640,37603,0
5641,37604,0
5642,37605,0
5643,37606,0
5644,37607,0
5645,37608,0
5646,37609,0
5647,37610,0
5648,37611,0
5649,37612,0
5650,37613,0
5651,37614,0
5652,37615,0
5653,37616,0
5654,37617,1
5655,37618,0
5656,37619,0
5657,37620,0
5658,37621,0
5659,37622,0
5660,37623,0
5661,37624,0
5662,37625,0
5663,37626,0
5664,37627,0
5665,37628,0
5666,37629,0
5667,37630,0
5668,37631,0
5669,37632,1
5670,37633,0
5671,37634,0
5672,37635,0
5673,37636,0
5674,37637,0
5675,37638,0
5676,37639,0
5677,37640,1
5678,37641,0
5679,37642,0
5680,37643,0
5681,37644,0
5682,37645,0
5683,37646,0
5684,37647,0
5685,37648,0
5686,37649,0
5687,37650,0
5688,37651,0
5689,37652,0
5690,37653,0
5691,37654,0
5692,37655,0
5693,37656,0
5694,37657,0
5695,37658,0
5696,37659,0
5697,37660,0
5698,37661,0
5699,37662,0
5700,37663,0
5701,37664,0
5702,37665,0
5703,37666,0
5704,37667,0
5705,37668,0
5706,37669,0
5707,37670,0
5708,37671,0
5709,37672,0
5710,37673,0
5711,37674,0
5712,37675,0
5713,37676,0
5714,37677,0
5715,37678,0
5716,37679,0
5717,37680,0
5718,37681,0
5719,37682,1
5720,37683,0
5721,37684,0
5722,37685,1
5723,37686,0
5724,37687,0
5725,37688,1
5726,37689,0
5727,37690,0
5728,37691,0
5729,37692,0
5730,37693,0
5731,37694,0
5732,37695,0
5733,37696,0
5734,37697,0
5735,37698,0
5736,37699,0
5737,37700,0
5738,37701,0
5739,37702,0
5740,37703,0
5741,37704,0
5742,37705,0
5743,37706,0
5744,37707,0
5745,37708,0
5746,37709,0
5747,37710,0
5748,37711,0
5749,37712,0
5750,37713,0
5751,37714,0
5752,37715,0
5753,37716,0
5754,37717,0
5755,37718,0
5756,37719,1
5757,37720,0
5758,37721,0
5759,37722,1
5760,37723,0
5761,37724,0
5762,37725,0
5763,37726,0
5764,37727,0
5765,37728,0
5766,37729,0
5767,37730,0
5768,37731,0
5769,37732,0
5770,37733,0
5771,37734,0
5772,37735,0
5773,37736,0
5774,37737,0
5775,37738,0
5776,37739,0
5777,37740,0
5778,37741,0
5779,37742,0
5780,37743,0
5781,37744,1
5782,37745,0
5783,37746,0
5784,37747,0
5785,37748,0
5786,37749,0
5787,37750,0
5788,37751,0
5789,37752,0
5790,37753,0
5791,37754,0
5792,37755,0
5793,37756,0
5794,37757,0
5795,37758,0
5796,37759,1
5797,37760,0
5798,37761,0
5799,37762,0
5800,37763,1
5801,37764,0
5802,37765,0
5803,37766,0
5804,37767,0
5805,37768,0
5806,37769,0
5807,37770,0
5808,37771,0
5809,37772,1
5810,37773,0
5811,37774,0
5812,37775,0
5813,37776,0
5814,37777,0
5815,37778,0
5816,37779,0
5817,37780,0
5818,37781,0
5819,37782,0
5820,37783,0
5821,37784,0
5822,37785,0
5823,37786,0
5824,37787,0
5825,37788,0
5826,37789,0
5827,37790,0
5828,37791,0
5829,37792,0
5830,37793,0
5831,37794,0
5832,37795,0
5833,37796,0
5834,37797,0
5835,37798,0
5836,37799,0
5837,37800,0
5838,37801,0
5839,37802,0
5840,37803,0
5841,37804,0
5842,37805,0
5843,37806,0
5844,37807,0
5845,37808,0
5846,37809,0
5847,37810,0
5848,37811,1
5849,37812,0
5850,37813,0
5851,37814,1
5852,37815,0
5853,37816,0
5854,37817,0
5855,37818,0
5856,37819,0
5857,37820,0
5858,37821,0
5859,37822,0
5860,37823,0
5861,37824,0
5862,37825,0
5863,37826,0
5864,37827,0
5865,37828,0
5866,37829,0
5867,37830,0
5868,37831,0
5869,37832,1
5870,37833,0
5871,37834,0
5872,37835,0
5873,37836,0
5874,37837,0
5875,37838,1
5876,37839,0
5877,37840,0
5878,37841,0
5879,37842,0
5880,37843,0
5881,37844,0
5882,37845,0
5883,37846,0
5884,37847,0
5885,37848,0
5886,37849,0
5887,37850,0
5888,37851,0
5889,37852,0
5890,37853,0
5891,37854,0
5892,37855,0
5893,37856,0
5894,37857,0
5895,37858,0
5896,37859,0
5897,37860,0
5898,37861,0
5899,37862,0
5900,37863,0
5901,37864,1
5902,37865,0
5903,37866,0
5904,37867,0
5905,37868,0
5906,37869,0
5907,37870,0
5908,37871,0
5909,37872,0
5910,37873,0
5911,37874,0
5912,37875,0
5913,37876,0
5914,37877,0
5915,37878,0
5916,37879,0
5917,37880,0
5918,37881,0
5919,37882,0
5920,37883,0
5921,37884,0
5922,37885,0
5923,37886,0
5924,37887,0
5925,37888,0
5926,37889,0
5927,37890,0
5928,37891,0
5929,37892,0
5930,37893,0
5931,37894,0
5932,37895,0
5933,37896,0
5934,37897,0
5935,37898,1
5936,37899,0
5937,37900,0
5938,37901,0
5939,37902,0
5940,37903,0
5941,37904,0
5942,37905,0
5943,37906,0
5944,37907,0
5945,37908,0
5946,37909,0
5947,37910,0
5948,37911,0
5949,37912,0
5950,37913,0
5951,37914,0
5952,37915,0
5953,37916,0
5954,37917,0
5955,37918,0
5956,37919,0
5957,37920,0
5958,37921,0
5959,37922,0
5960,37923,1
5961,37924,0
5962,37925,1
5963,37926,0
5964,37927,0
5965,37928,0
5966,37929,0
5967,37930,1
5968,37931,0
5969,37932,0
5970,37933,0
5971,37934,0
5972,37935,0
5973,37936,0
5974,37937,0
5975,37938,0
5976,37939,0
5977,37940,0
5978,37941,0
5979,37942,0
5980,37943,0
5981,37944,1
5982,37945,0
5983,37946,0
5984,37947,0
5985,37948,0
5986,37949,0
5987,37950,0
5988,37951,0
5989,37952,0
5990,37953,0
5991,37954,1
5992,37955,0
5993,37956,0
5994,37957,0
5995,37958,0
5996,37959,0
5997,37960,0
5998,37961,1
5999,37962,0
6000,37963,0
6001,37964,0
6002,37965,0
6003,37966,0
6004,37967,0
6005,37968,0
6006,37969,0
6007,37970,0
6008,37971,0
6009,37972,0
6010,37973,0
6011,37974,0
6012,37975,0
6013,37976,0
6014,37977,0
6015,37978,0
6016,37979,0
6017,37980,0
6018,37981,0
6019,37982,0
6020,37983,1
6021,37984,0
6022,37985,0
6023,37986,0
6024,37987,0
6025,37988,0
6026,37989,0
6027,37990,0
6028,37991,0
6029,37992,0
6030,37993,0
6031,37994,0
6032,37995,1
6033,37996,0
6034,37997,0
6035,37998,0
6036,37999,0
6037,38000,0
6038,38001,0
6039,38002,0
6040,38003,0
6041,38004,0
6042,38005,0
6043,38006,0
6044,38007,0
6045,38008,0
6046,38009,0
6047,38010,0
6048,38011,0
6049,38012,0
6050,38013,0
6051,38014,0
6052,38015,1
6053,38016,0
6054,38017,0
6055,38018,0
6056,38019,0
6057,38020,0
6058,38021,0
6059,38022,0
6060,38023,0
6061,38024,0
6062,38025,0
6063,38026,0
6064,38027,0
6065,38028,0
6066,38029,1
6067,38030,0
6068,38031,0
6069,38032,0
6070,38033,0
6071,38034,1
6072,38035,0
6073,38036,0
6074,38037,0
6075,38038,0
6076,38039,0
6077,38040,1
6078,38041,0
6079,38042,0
6080,38043,0
6081,38044,0
6082,38045,0
6083,38046,0
6084,38047,0
6085,38048,0
6086,38049,0
6087,38050,1
6088,38051,0
6089,38052,1
6090,38053,0
6091,38054,0
6092,38055,0
6093,38056,0
6094,38057,0
6095,38058,0
6096,38059,0
6097,38060,0
6098,38061,0
6099,38062,0
6100,38063,0
6101,38064,0
6102,38065,0
6103,38066,0
6104,38067,0
6105,38068,0
6106,38069,0
6107,38070,0
6108,38071,0
6109,38072,0
6110,38073,0
6111,38074,0
6112,38075,0
6113,38076,0
6114,38077,1
6115,38078,0
6116,38079,0
6117,38080,0
6118,38081,0
6119,38082,0
6120,38083,0
6121,38084,0
6122,38085,0
6123,38086,0
6124,38087,0
6125,38088,0
6126,38089,0
6127,38090,0
6128,38091,0
6129,38092,1
6130,38093,0
6131,38094,0
6132,38095,0
6133,38096,0
6134,38097,0
6135,38098,0
6136,38099,0
6137,38100,0
6138,38101,0
6139,38102,0
6140,38103,0
6141,38104,0
6142,38105,0
6143,38106,0
6144,38107,0
6145,38108,0
6146,38109,0
6147,38110,0
6148,38111,0
6149,38112,0
6150,38113,0
6151,38114,1
6152,38115,0
6153,38116,0
6154,38117,0
6155,38118,0
6156,38119,0
6157,38120,0
6158,38121,0
6159,38122,0
6160,38123,0
6161,38124,0
6162,38125,0
6163,38126,0
6164,38127,0
6165,38128,0
6166,38129,0
6167,38130,0
6168,38131,0
6169,38132,0
6170,38133,0
6171,38134,0
6172,38135,0
6173,38136,0
6174,38137,0
6175,38138,0
6176,38139,0
6177,38140,0
6178,38141,0
6179,38142,0
6180,38143,0
6181,38144,0
6182,38145,0
6183,38146,0
6184,38147,0
6185,38148,0
6186,38149,0
6187,38150,0
6188,38151,0
6189,38152,0
6190,38153,0
6191,38154,0
6192,38155,0
6193,38156,0
6194,38157,0
6195,38158,0
6196,38159,0
6197,38160,0
6198,38161,0
6199,38162,0
6200,38163,0
6201,38164,0
6202,38165,0
6203,38166,0
6204,38167,0
6205,38168,0
6206,38169,0
6207,38170,1
6208,38171,0
6209,38172,0
6210,38173,0
6211,38174,0
6212,38175,0
6213,38176,0
6214,38177,0
6215,38178,0
6216,38179,0
6217,38180,0
6218,38181,1
6219,38182,0
6220,38183,0
6221,38184,0
6222,38185,0
6223,38186,0
6224,38187,0
6225,38188,0
6226,38189,0
6227,38190,0
6228,38191,0
6229,38192,0
6230,38193,0
6231,38194,0
6232,38195,0
6233,38196,0
6234,38197,0
6235,38198,0
6236,38199,1
6237,38200,0
6238,38201,0
6239,38202,0
6240,38203,0
6241,38204,0
6242,38205,0
6243,38206,0
6244,38207,0
6245,38208,0
6246,38209,0
6247,38210,0
6248,38211,0
6249,38212,0
6250,38213,0
6251,38214,0
6252,38215,0
6253,38216,0
6254,38217,0
6255,38218,0
6256,38219,0
6257,38220,0
6258,38221,0
6259,38222,0
6260,38223,0
6261,38224,0
6262,38225,0
6263,38226,1
6264,38227,0
6265,38228,0
6266,38229,0
6267,38230,0
6268,38231,0
6269,38232,0
6270,38233,0
6271,38234,0
6272,38235,0
6273,38236,0
6274,38237,0
6275,38238,0
6276,38239,0
6277,38240,0
6278,38241,0
6279,38242,0
6280,38243,0
6281,38244,0
6282,38245,0
6283,38246,0
6284,38247,0
6285,38248,0
6286,38249,0
6287,38250,0
6288,38251,0
6289,38252,0
6290,38253,0
6291,38254,0
6292,38255,0
6293,38256,1
6294,38257,0
6295,38258,0
6296,38259,0
6297,38260,0
6298,38261,0
6299,38262,0
6300,38263,0
6301,38264,0
6302,38265,0
6303,38266,0
6304,38267,0
6305,38268,0
6306,38269,0
6307,38270,0
6308,38271,0
6309,38272,0
6310,38273,0
6311,38274,0
6312,38275,0
6313,38276,0
6314,38277,0
6315,38278,0
6316,38279,0
6317,38280,0
6318,38281,0
6319,38282,0
6320,38283,0
6321,38284,0
6322,38285,0
6323,38286,0
6324,38287,0
6325,38288,0
6326,38289,0
6327,38290,0
6328,38291,0
6329,38292,0
6330,38293,0
6331,38294,0
6332,38295,0
6333,38296,0
6334,38297,0
6335,38298,0
6336,38299,1
6337,38300,0
6338,38301,0
6339,38302,0
6340,38303,0
6341,38304,0
6342,38305,0
6343,38306,0
6344,38307,0
6345,38308,0
6346,38309,0
6347,38310,0
6348,38311,0
6349,38312,0
6350,38313,0
6351,38314,0
6352,38315,0
6353,38316,0
6354,38317,0
6355,38318,0
6356,38319,0
6357,38320,0
6358,38321,0
6359,38322,0
6360,38323,0
6361,38324,0
6362,38325,0
6363,38326,0
6364,38327,0
6365,38328,0
6366,38329,0
6367,38330,1
6368,38331,1
6369,38332,0
6370,38333,0
6371,38334,0
6372,38335,0
6373,38336,0
6374,38337,0
6375,38338,0
6376,38339,0
6377,38340,0
6378,38341,0
6379,38342,0
6380,38343,0
6381,38344,0
6382,38345,0
6383,38346,0
6384,38347,0
6385,38348,0
6386,38349,0
6387,38350,0
6388,38351,0
6389,38352,0
6390,38353,0
6391,38354,0
6392,38355,0
6393,38356,0
6394,38357,0
6395,38358,0
6396,38359,0
6397,38360,0
6398,38361,0
6399,38362,0
6400,38363,0
6401,38364,0
6402,38365,1
6403,38366,0
6404,38367,0
6405,38368,0
6406,38369,0
6407,38370,0
6408,38371,0
6409,38372,0
6410,38373,0
6411,38374,0
6412,38375,1
6413,38376,0
6414,38377,0
6415,38378,0
6416,38379,0
6417,38380,0
6418,38381,0
6419,38382,1
6420,38383,0
6421,38384,1
6422,38385,0
6423,38386,0
6424,38387,0
6425,38388,0
6426,38389,0
6427,38390,0
6428,38391,0
6429,38392,1
6430,38393,0
6431,38394,0
6432,38395,1
6433,38396,0
6434,38397,0
6435,38398,0
6436,38399,0
6437,38400,1
6438,38401,0
6439,38402,0
6440,38403,0
6441,38404,1
6442,38405,1
6443,38406,0
6444,38407,0
6445,38408,0
6446,38409,0
6447,38410,0
6448,38411,0
6449,38412,0
6450,38413,0
6451,38414,0
6452,38415,1
6453,38416,0
6454,38417,0
6455,38418,0
6456,38419,0
6457,38420,0
6458,38421,0
6459,38422,1
6460,38423,0
6461,38424,0
6462,38425,0
6463,38426,0
6464,38427,0
6465,38428,0
6466,38429,0
6467,38430,0
6468,38431,0
6469,38432,1
6470,38433,0
6471,38434,1
6472,38435,0
6473,38436,0
6474,38437,0
6475,38438,0
6476,38439,0
6477,38440,0
6478,38441,0
6479,38442,0
6480,38443,0
6481,38444,0
6482,38445,0
6483,38446,0
6484,38447,0
6485,38448,0
6486,38449,0
6487,38450,0
6488,38451,0
6489,38452,0
6490,38453,0
6491,38454,0
6492,38455,0
6493,38456,0
6494,38457,0
6495,38458,0
6496,38459,1
6497,38460,0
6498,38461,0
6499,38462,1
6500,38463,0
6501,38464,0
6502,38465,0
6503,38466,1
6504,38467,0
6505,38468,0
6506,38469,0
6507,38470,0
6508,38471,0
6509,38472,0
6510,38473,0
6511,38474,0
6512,38475,0
6513,38476,0
6514,38477,0
6515,38478,0
6516,38479,0
6517,38480,0
6518,38481,0
6519,38482,0
6520,38483,1
6521,38484,0
6522,38485,0
6523,38486,0
